 SIZE: 1000  CLOCK:  5410536873565786 SIZE:  29  CLOCK:  5410536873567250 SIZE:  2000  CLOCK:  5410536873567886
 SIZE: 1000  CLOCK:  5410536873575902 SIZE:  28  CLOCK:  5410536873577438 SIZE:  2000  CLOCK:  5410536873578138
 SIZE: 1000  CLOCK:  5410536873585922 SIZE:  30  CLOCK:  5410536873587402 SIZE:  2000  CLOCK:  5410536873588038
 SIZE: 1000  CLOCK:  5410536873596250 SIZE:  31  CLOCK:  5410536873598198 SIZE:  2000  CLOCK:  5410536873598826
 SIZE: 1000  CLOCK:  5410536873606990 SIZE:  31  CLOCK:  5410536873609030 SIZE:  2000  CLOCK:  5410536873609686
 SIZE: 1000  CLOCK:  5410536873618042 SIZE:  28  CLOCK:  5410536873619666 SIZE:  2000  CLOCK:  5410536873620414
 SIZE: 1000  CLOCK:  5410536873628606 SIZE:  29  CLOCK:  5410536873630198 SIZE:  2000  CLOCK:  5410536873631070
 SIZE: 1000  CLOCK:  5410536873639814 SIZE:  35  CLOCK:  5410536873641798 SIZE:  2000  CLOCK:  5410536873642546
 SIZE: 1000  CLOCK:  5410536873651822 SIZE:  36  CLOCK:  5410536873654322 SIZE:  2000  CLOCK:  5410536873655094
 SIZE: 1000  CLOCK:  5410536873664838 SIZE:  37  CLOCK:  5410536873667130 SIZE:  2000  CLOCK:  5410536873668078
 SIZE: 1000  CLOCK:  5410536873677806 SIZE:  42  CLOCK:  5410536873681474 SIZE:  2000  CLOCK:  5410536873682354
 SIZE: 1000  CLOCK:  5410536873692830 SIZE:  34  CLOCK:  5410536873694998 SIZE:  2000  CLOCK:  5410536873695730
 SIZE: 1000  CLOCK:  5410536873704642 SIZE:  39  CLOCK:  5410536873707778 SIZE:  2000  CLOCK:  5410536873708510
 SIZE: 1000  CLOCK:  5410536873718610 SIZE:  34  CLOCK:  5410536873720522 SIZE:  2000  CLOCK:  5410536873721182
 SIZE: 1000  CLOCK:  5410536873729702 SIZE:  32  CLOCK:  5410536873731622 SIZE:  2000  CLOCK:  5410536873732370
 SIZE: 1000  CLOCK:  5410536873740878 SIZE:  29  CLOCK:  5410536873742438 SIZE:  2000  CLOCK:  5410536873743022
 SIZE: 1000  CLOCK:  5410536873751158 SIZE:  28  CLOCK:  5410536873752690 SIZE:  2000  CLOCK:  5410536873753574
 SIZE: 1000  CLOCK:  5410536873761090 SIZE:  29  CLOCK:  5410536873762634 SIZE:  2000  CLOCK:  5410536873763438
 SIZE: 1000  CLOCK:  5410536873771678 SIZE:  37  CLOCK:  5410536873773734 SIZE:  2000  CLOCK:  5410536873774518
 SIZE: 1000  CLOCK:  5410536873784042 SIZE:  34  CLOCK:  5410536873786674 SIZE:  2000  CLOCK:  5410536873787494
 SIZE: 1000  CLOCK:  5410536873796478 SIZE:  35  CLOCK:  5410536873798422 SIZE:  2000  CLOCK:  5410536873799190
 SIZE: 1000  CLOCK:  5410536873808442 SIZE:  31  CLOCK:  5410536873809866 SIZE:  2000  CLOCK:  5410536873810510
 SIZE: 1000  CLOCK:  5410536873819766 SIZE:  38  CLOCK:  5410536873822070 SIZE:  2000  CLOCK:  5410536873822862
 SIZE: 1000  CLOCK:  5410536873832218 SIZE:  37  CLOCK:  5410536873834006 SIZE:  2000  CLOCK:  5410536873834986
 SIZE: 1000  CLOCK:  5410536873844286 SIZE:  32  CLOCK:  5410536873845858 SIZE:  2000  CLOCK:  5410536873846686
 SIZE: 1000  CLOCK:  5410536873855290 SIZE:  31  CLOCK:  5410536873856634 SIZE:  2000  CLOCK:  5410536873857306
 SIZE: 1000  CLOCK:  5410536873865790 SIZE:  25  CLOCK:  5410536873867166 SIZE:  2000  CLOCK:  5410536873867746
 SIZE: 1000  CLOCK:  5410536873875206 SIZE:  30  CLOCK:  5410536873876830 SIZE:  2000  CLOCK:  5410536873877454
 SIZE: 1000  CLOCK:  5410536873885734 SIZE:  31  CLOCK:  5410536873887338 SIZE:  2000  CLOCK:  5410536873887962
 SIZE: 1000  CLOCK:  5410536873896502 SIZE:  31  CLOCK:  5410536873898434 SIZE:  2000  CLOCK:  5410536873899110
 SIZE: 1000  CLOCK:  5410536873907506 SIZE:  33  CLOCK:  5410536873909510 SIZE:  2000  CLOCK:  5410536873910346
 SIZE: 1000  CLOCK:  5410536873919054 SIZE:  27  CLOCK:  5410536873920322 SIZE:  2000  CLOCK:  5410536873921050
 SIZE: 1000  CLOCK:  5410536873928610 SIZE:  33  CLOCK:  5410536873930606 SIZE:  2000  CLOCK:  5410536873932226
 SIZE: 1000  CLOCK:  5410536873940942 SIZE:  34  CLOCK:  5410536873942974 SIZE:  2000  CLOCK:  5410536873943874
 SIZE: 1000  CLOCK:  5410536873952874 SIZE:  38  CLOCK:  5410536873954702 SIZE:  2000  CLOCK:  5410536873955442
 SIZE: 1000  CLOCK:  5410536873964758 SIZE:  31  CLOCK:  5410536873966418 SIZE:  2000  CLOCK:  5410536873967006
 SIZE: 1000  CLOCK:  5410536873975354 SIZE:  33  CLOCK:  5410536873977358 SIZE:  2000  CLOCK:  5410536873978182
 SIZE: 1000  CLOCK:  5410536873986790 SIZE:  31  CLOCK:  5410536873988166 SIZE:  2000  CLOCK:  5410536873988894
 SIZE: 1000  CLOCK:  5410536873997118 SIZE:  30  CLOCK:  5410536873998970 SIZE:  2000  CLOCK:  5410536873999526
