 SIZE: 1000  CLOCK:  5169703225826838 SIZE:  10  CLOCK:  5169703225827726 SIZE:  2000  CLOCK:  5169703225828170
 SIZE: 1000  CLOCK:  5169703225840170 SIZE:  11  CLOCK:  5169703225841626 SIZE:  2000  CLOCK:  5169703225842134
 SIZE: 1000  CLOCK:  5169703225853634 SIZE:  12  CLOCK:  5169703225855034 SIZE:  2000  CLOCK:  5169703225855422
 SIZE: 1000  CLOCK:  5169703225868534 SIZE:  12  CLOCK:  5169703225869322 SIZE:  2000  CLOCK:  5169703225869830
 SIZE: 1000  CLOCK:  5169703225882550 SIZE:  12  CLOCK:  5169703225883702 SIZE:  2000  CLOCK:  5169703225884142
 SIZE: 1000  CLOCK:  5169703225896722 SIZE:  9  CLOCK:  5169703225897482 SIZE:  2000  CLOCK:  5169703225897898
 SIZE: 1000  CLOCK:  5169703225908746 SIZE:  11  CLOCK:  5169703225909522 SIZE:  2000  CLOCK:  5169703225909914
 SIZE: 1000  CLOCK:  5169703225922010 SIZE:  10  CLOCK:  5169703225923014 SIZE:  2000  CLOCK:  5169703225923450
 SIZE: 1000  CLOCK:  5169703225935126 SIZE:  11  CLOCK:  5169703225936294 SIZE:  2000  CLOCK:  5169703225936718
 SIZE: 1000  CLOCK:  5169703225948782 SIZE:  10  CLOCK:  5169703225949626 SIZE:  2000  CLOCK:  5169703225950058
 SIZE: 1000  CLOCK:  5169703225961378 SIZE:  12  CLOCK:  5169703225962554 SIZE:  2000  CLOCK:  5169703225962970
 SIZE: 1000  CLOCK:  5169703225974882 SIZE:  9  CLOCK:  5169703225975482 SIZE:  2000  CLOCK:  5169703225975898
 SIZE: 1000  CLOCK:  5169703225986906 SIZE:  10  CLOCK:  5169703225987886 SIZE:  2000  CLOCK:  5169703225988282
 SIZE: 1000  CLOCK:  5169703225999602 SIZE:  11  CLOCK:  5169703226000674 SIZE:  2000  CLOCK:  5169703226001094
 SIZE: 1000  CLOCK:  5169703226013154 SIZE:  12  CLOCK:  5169703226015046 SIZE:  2000  CLOCK:  5169703226015494
 SIZE: 1000  CLOCK:  5169703226028882 SIZE:  10  CLOCK:  5169703226029610 SIZE:  2000  CLOCK:  5169703226029986
 SIZE: 1000  CLOCK:  5169703226041482 SIZE:  10  CLOCK:  5169703226042630 SIZE:  2000  CLOCK:  5169703226043038
 SIZE: 1000  CLOCK:  5169703226054442 SIZE:  10  CLOCK:  5169703226055098 SIZE:  2000  CLOCK:  5169703226055582
 SIZE: 1000  CLOCK:  5169703226066294 SIZE:  10  CLOCK:  5169703226067442 SIZE:  2000  CLOCK:  5169703226067834
 SIZE: 1000  CLOCK:  5169703226078846 SIZE:  10  CLOCK:  5169703226079786 SIZE:  2000  CLOCK:  5169703226080158
 SIZE: 1000  CLOCK:  5169703226091210 SIZE:  11  CLOCK:  5169703226092254 SIZE:  2000  CLOCK:  5169703226092762
 SIZE: 1000  CLOCK:  5169703226105150 SIZE:  12  CLOCK:  5169703226106134 SIZE:  2000  CLOCK:  5169703226106558
 SIZE: 1000  CLOCK:  5169703226119114 SIZE:  9  CLOCK:  5169703226120630 SIZE:  2000  CLOCK:  5169703226121006
 SIZE: 1000  CLOCK:  5169703226132018 SIZE:  10  CLOCK:  5169703226132834 SIZE:  2000  CLOCK:  5169703226133242
 SIZE: 1000  CLOCK:  5169703226144702 SIZE:  11  CLOCK:  5169703226145690 SIZE:  2000  CLOCK:  5169703226146106
 SIZE: 1000  CLOCK:  5169703226157510 SIZE:  11  CLOCK:  5169703226158562 SIZE:  2000  CLOCK:  5169703226158954
 SIZE: 1000  CLOCK:  5169703226170998 SIZE:  12  CLOCK:  5169703226171858 SIZE:  2000  CLOCK:  5169703226172390
 SIZE: 1000  CLOCK:  5169703226185810 SIZE:  10  CLOCK:  5169703226186582 SIZE:  2000  CLOCK:  5169703226187018
 SIZE: 1000  CLOCK:  5169703226198566 SIZE:  9  CLOCK:  5169703226199910 SIZE:  2000  CLOCK:  5169703226200330
 SIZE: 1000  CLOCK:  5169703226211034 SIZE:  10  CLOCK:  5169703226211906 SIZE:  2000  CLOCK:  5169703226212342
 SIZE: 1000  CLOCK:  5169703226223318 SIZE:  11  CLOCK:  5169703226224038 SIZE:  2000  CLOCK:  5169703226224486
 SIZE: 1000  CLOCK:  5169703226235926 SIZE:  11  CLOCK:  5169703226237274 SIZE:  2000  CLOCK:  5169703226237682
 SIZE: 1000  CLOCK:  5169703226250230 SIZE:  13  CLOCK:  5169703226251666 SIZE:  2000  CLOCK:  5169703226252150
 SIZE: 1000  CLOCK:  5169703226265982 SIZE:  9  CLOCK:  5169703226266618 SIZE:  2000  CLOCK:  5169703226267050
 SIZE: 1000  CLOCK:  5169703226277742 SIZE:  10  CLOCK:  5169703226279734 SIZE:  2000  CLOCK:  5169703226280134
 SIZE: 1000  CLOCK:  5169703226291430 SIZE:  12  CLOCK:  5169703226292482 SIZE:  2000  CLOCK:  5169703226292938
 SIZE: 1000  CLOCK:  5169703226305626 SIZE:  13  CLOCK:  5169703226306974 SIZE:  2000  CLOCK:  5169703226307518
